flight_activity_id,passenger_key,airport_key,date_key,flight_status_key,passenger_count,is_international
50931,50931,4104,4,3,1,1
50932,50932,2032,69,1,1,1
50933,50933,5109,342,2,1,1
50934,50934,9363,45,1,1,0
50935,50935,5986,75,1,1,1
50936,50936,9692,335,3,1,1
50937,50937,1588,151,3,1,1
50938,50938,4948,219,3,1,1
50939,50939,1668,177,2,1,1
50940,50940,8224,291,2,1,1
50941,50941,996,148,2,1,1
50942,50942,8049,145,1,1,1
50943,50943,2865,267,1,1,1
50944,50944,6055,225,2,1,1
50945,50945,5064,241,2,1,1
50946,50946,4724,234,2,1,1
50947,50947,7802,200,1,1,1
50948,50948,5231,7,3,1,1
50949,50949,2084,206,2,1,1
50950,50950,1998,162,3,1,1
50951,50951,529,197,3,1,1
50952,50952,332,361,1,1,1
50953,50953,9193,280,2,1,1
50954,50954,263,47,3,1,1
50955,50955,5093,119,3,1,1
50956,50956,7186,254,1,1,1
50957,50957,4900,113,1,1,1
50958,50958,4295,361,3,1,1
50959,50959,6790,138,2,1,1
50960,50960,3496,129,1,1,1
50961,50961,1343,38,2,1,1
50962,50962,7890,355,1,1,1
50963,50963,6436,126,3,1,1
50964,50964,29,187,1,1,1
50965,50965,1561,328,1,1,1
50966,50966,2851,135,1,1,1
50967,50967,862,14,1,1,1
50968,50968,1943,274,1,1,1
50969,50969,5543,307,1,1,1
50970,50970,1497,268,1,1,1
50971,50971,6674,313,2,1,1
50972,50972,833,143,3,1,1
50973,50973,3551,191,2,1,1
50974,50974,6909,105,1,1,1
50975,50975,3443,251,2,1,1
50976,50976,4706,294,2,1,1
50977,50977,4267,235,1,1,1
50978,50978,3787,34,1,1,1
50979,50979,6745,189,1,1,1
50980,50980,5880,168,2,1,1
50981,50981,2144,270,1,1,1
50982,50982,3316,302,3,1,1
50983,50983,1140,216,2,1,1
50984,50984,1231,302,1,1,1
50985,50985,1164,362,1,1,1
50986,50986,1383,337,2,1,1
50987,50987,8805,125,2,1,1
50988,50988,7895,184,1,1,1
50989,50989,2598,159,3,1,1
50990,50990,7237,333,2,1,1
50991,50991,5172,233,1,1,1
50992,50992,8743,215,3,1,1
50993,50993,5134,114,1,1,1
50994,50994,8902,332,1,1,1
50995,50995,4917,118,2,1,1
50996,50996,1433,78,3,1,1
50997,50997,476,306,3,1,1
50998,50998,4776,27,3,1,1
50999,50999,9068,89,1,1,1
51000,51000,5451,83,2,1,1
51001,51001,8321,335,2,1,1
51002,51002,2546,114,2,1,1
51003,51003,7206,317,2,1,1
51004,51004,6097,181,2,1,1
51005,51005,7470,240,2,1,1
51006,51006,8203,221,1,1,1
51007,51007,3925,3,2,1,1
51008,51008,751,343,2,1,0
51009,51009,3586,131,1,1,1
51010,51010,2248,265,1,1,1
51011,51011,8794,107,1,1,1
51012,51012,4090,332,2,1,1
51013,51013,5526,9,1,1,1
51014,51014,3979,239,3,1,1
51015,51015,3430,14,2,1,1
51016,51016,5795,294,1,1,1
51017,51017,4003,17,3,1,1
51018,51018,9370,248,3,1,1
51019,51019,3491,226,1,1,1
51020,51020,3015,56,2,1,1
51021,51021,7335,237,3,1,1
51022,51022,2287,94,3,1,1
51023,51023,8727,335,1,1,1
51024,51024,7336,165,3,1,1
51025,51025,522,196,2,1,1
51026,51026,2115,53,3,1,1
51027,51027,3026,26,1,1,1
51028,51028,1935,206,1,1,1
51029,51029,1519,279,3,1,1
51030,51030,2824,333,1,1,1
51031,51031,3386,254,3,1,1
51032,51032,3988,254,3,1,1
51033,51033,4621,46,3,1,1
51034,51034,3428,232,1,1,1
51035,51035,8031,1,3,1,1
51036,51036,506,143,3,1,1
51037,51037,9007,52,1,1,1
51038,51038,3825,319,2,1,1
51039,51039,8034,9,1,1,1
51040,51040,4314,91,2,1,1
51041,51041,4305,342,1,1,1
51042,51042,2126,59,3,1,1
51043,51043,3173,132,1,1,1
51044,51044,2328,10,2,1,1
51045,51045,3616,39,2,1,1
51046,51046,4994,42,2,1,1
51047,51047,2182,271,3,1,1
51048,51048,4409,203,3,1,1
51049,51049,5462,51,2,1,1
51050,51050,9638,58,1,1,1
51051,51051,7072,229,2,1,1
51052,51052,6092,215,3,1,1
51053,51053,2743,145,2,1,1
51054,51054,6731,8,1,1,1
51055,51055,6227,300,2,1,1
51056,51056,8093,231,1,1,1
51057,51057,2557,42,1,1,1
51058,51058,1154,247,3,1,1
51059,51059,5956,222,3,1,1
51060,51060,5449,49,1,1,1
51061,51061,7998,229,2,1,1
51062,51062,9335,251,2,1,1
51063,51063,9601,99,3,1,1
51064,51064,3036,89,3,1,0
51065,51065,3881,139,1,1,1
51066,51066,4369,32,1,1,1
51067,51067,6102,337,2,1,1
51068,51068,8177,100,2,1,1
51069,51069,8849,311,2,1,1
51070,51070,5843,148,2,1,1
51071,51071,4377,45,2,1,1
51072,51072,7339,50,3,1,1
51073,51073,7030,115,2,1,1
51074,51074,6224,68,3,1,1
51075,51075,2918,327,1,1,1
51076,51076,7255,310,2,1,1
51077,51077,8105,187,1,1,1
51078,51078,5475,284,1,1,1
51079,51079,6392,130,1,1,1
51080,51080,6844,231,3,1,1
51081,51081,9560,122,2,1,1
51082,51082,3017,80,1,1,1
51083,51083,3643,25,3,1,1
51084,51084,9649,67,3,1,1
51085,51085,2858,226,3,1,1
51086,51086,3899,219,2,1,1
51087,51087,5790,270,1,1,1
51088,51088,8052,126,1,1,1
51089,51089,8174,147,2,1,1
51090,51090,8423,167,1,1,1
51091,51091,1040,20,3,1,1
51092,51092,3097,142,1,1,1
51093,51093,7280,188,1,1,1
51094,51094,5172,322,2,1,1
51095,51095,5068,244,3,1,1
51096,51096,4286,117,1,1,1
51097,51097,945,39,2,1,1
51098,51098,9047,351,2,1,1
51099,51099,2361,168,3,1,1
51100,51100,3054,61,2,1,1
51101,51101,8813,48,3,1,1
51102,51102,1624,287,2,1,1
51103,51103,3619,98,1,1,1
51104,51104,8767,183,3,1,1
51105,51105,2956,271,3,1,1
51106,51106,4435,232,1,1,1
51107,51107,1599,163,1,1,1
51108,51108,5146,146,1,1,1
51109,51109,2231,160,2,1,1
51110,51110,8498,173,3,1,1
51111,51111,2992,240,1,1,1
51112,51112,8124,344,2,1,1
51113,51113,4308,61,2,1,1
51114,51114,784,7,2,1,1
51115,51115,7179,265,2,1,1
51116,51116,3271,201,1,1,1
51117,51117,4223,181,1,1,1
51118,51118,4372,310,3,1,1
51119,51119,180,92,1,1,1
51120,51120,7323,239,1,1,1
51121,51121,2212,210,3,1,1
51122,51122,5100,19,1,1,1
51123,51123,6924,218,2,1,1
51124,51124,4522,126,2,1,1
51125,51125,7810,245,2,1,1
51126,51126,1541,21,3,1,1
51127,51127,1167,136,3,1,1
51128,51128,1585,344,3,1,1
51129,51129,7141,168,2,1,1
51130,51130,7019,289,2,1,1
51131,51131,9690,336,2,1,1
51132,51132,3770,232,3,1,1
51133,51133,1697,129,2,1,1
51134,51134,8834,148,3,1,1
51135,51135,5373,91,2,1,1
51136,51136,4900,24,1,1,1
51137,51137,512,100,3,1,1
51138,51138,3785,8,1,1,1
51139,51139,7712,270,3,1,1
51140,51140,5626,323,2,1,1
51141,51141,1515,159,1,1,1
51142,51142,6352,42,2,1,1
51143,51143,7942,282,2,1,1
51144,51144,1033,357,2,1,1
51145,51145,681,3,1,1,1
51146,51146,532,113,1,1,1
51147,51147,3680,333,1,1,1
51148,51148,1847,132,2,1,1
51149,51149,7430,204,2,1,1
51150,51150,5980,121,3,1,1
51151,51151,322,364,3,1,1
51152,51152,3636,159,1,1,1
51153,51153,1353,302,2,1,1
51154,51154,5442,55,1,1,1
51155,51155,8473,78,2,1,1
51156,51156,1759,23,3,1,1
51157,51157,2180,239,2,1,1
51158,51158,942,344,1,1,1
51159,51159,155,7,3,1,1
51160,51160,1828,250,2,1,1
51161,51161,2104,28,1,1,1
51162,51162,9657,177,1,1,1
51163,51163,4722,215,1,1,1
51164,51164,9030,245,1,1,1
51165,51165,2499,176,2,1,1
51166,51166,2394,199,1,1,1
51167,51167,3374,220,2,1,1
51168,51168,3087,14,1,1,1
51169,51169,7140,10,2,1,1
51170,51170,6770,160,1,1,1
51171,51171,2558,286,2,1,1
51172,51172,1193,132,2,1,1
51173,51173,8455,87,2,1,1
51174,51174,3035,125,2,1,1
51175,51175,8169,279,2,1,1
51176,51176,7512,81,3,1,1
51177,51177,8112,196,3,1,1
51178,51178,8207,210,3,1,1
51179,51179,8425,92,2,1,1
51180,51180,7200,206,3,1,1
51181,51181,8828,139,1,1,1
51182,51182,4245,119,2,1,1
51183,51183,6359,225,1,1,1
51184,51184,406,105,3,1,1
51185,51185,174,268,2,1,1
51186,51186,380,77,2,1,1
51187,51187,626,115,2,1,1
51188,51188,8899,5,1,1,1
51189,51189,2491,287,1,1,1
51190,51190,3958,275,1,1,1
51191,51191,9591,338,2,1,1
51192,51192,4357,206,3,1,1
51193,51193,4194,11,2,1,1
51194,51194,4448,286,1,1,1
51195,51195,1073,15,1,1,1
51196,51196,470,82,1,1,1
51197,51197,6399,330,1,1,1
51198,51198,1786,244,2,1,1
51199,51199,2882,148,3,1,1
51200,51200,1399,268,3,1,1
51201,51201,9658,364,3,1,1
51202,51202,4453,327,3,1,1
51203,51203,3727,43,2,1,1
51204,51204,2136,74,1,1,1
51205,51205,2132,244,2,1,1
51206,51206,3471,212,1,1,1
51207,51207,9546,289,3,1,1
51208,51208,556,286,3,1,1
51209,51209,448,177,2,1,1
51210,51210,4913,242,3,1,1
51211,51211,4789,326,3,1,1
51212,51212,2239,279,1,1,1
51213,51213,1536,294,2,1,1
51214,51214,3195,326,2,1,1
51215,51215,432,147,1,1,1
51216,51216,1474,312,1,1,1
51217,51217,8457,286,3,1,1
51218,51218,6122,325,3,1,1
51219,51219,1769,137,1,1,1
51220,51220,224,65,3,1,1
51221,51221,9599,217,3,1,1
51222,51222,6579,140,2,1,1
51223,51223,816,76,3,1,1
51224,51224,1337,305,1,1,1
51225,51225,777,122,2,1,1
51226,51226,1577,330,2,1,1
51227,51227,3268,47,3,1,1
51228,51228,7194,345,3,1,1
51229,51229,4678,106,3,1,1
51230,51230,2526,257,3,1,1
51231,51231,7979,184,1,1,1
51232,51232,6987,20,1,1,1
51233,51233,8321,106,2,1,1
51234,51234,7309,20,2,1,1
51235,51235,8882,235,2,1,1
51236,51236,5793,151,2,1,1
51237,51237,9424,8,3,1,0
51238,51238,7545,222,1,1,1
51239,51239,1530,89,1,1,1
51240,51240,8703,245,2,1,1
51241,51241,735,106,3,1,1
51242,51242,5550,308,1,1,1
51243,51243,1409,246,2,1,1
51244,51244,6432,227,3,1,1
51245,51245,2416,120,3,1,1
51246,51246,9003,42,1,1,1
51247,51247,9296,154,3,1,1
51248,51248,2725,92,2,1,1
51249,51249,2153,112,1,1,1
51250,51250,5867,120,2,1,1
51251,51251,8406,279,1,1,1
51252,51252,4999,349,3,1,1
51253,51253,3293,248,3,1,1
51254,51254,6059,90,2,1,1
51255,51255,4089,31,1,1,1
51256,51256,6076,296,2,1,1
51257,51257,7074,103,3,1,1
51258,51258,3043,340,3,1,1
51259,51259,3500,165,2,1,1
51260,51260,421,339,1,1,1
51261,51261,7422,235,1,1,1
51262,51262,8562,264,3,1,1
51263,51263,2149,330,3,1,1
51264,51264,1718,187,2,1,1
51265,51265,8055,250,1,1,1
51266,51266,8743,30,3,1,1
51267,51267,6755,1,3,1,1
51268,51268,4730,133,3,1,1
51269,51269,4417,30,1,1,1
51270,51270,4136,204,3,1,1
51271,51271,770,37,3,1,1
51272,51272,9305,62,3,1,1
51273,51273,7081,129,1,1,1
51274,51274,8,209,1,1,1
51275,51275,2383,174,2,1,1
51276,51276,5570,353,1,1,1
51277,51277,1229,347,3,1,1
51278,51278,2445,32,1,1,1
51279,51279,8509,54,3,1,0
51280,51280,4409,162,2,1,1
51281,51281,7241,164,3,1,1
51282,51282,3000,41,2,1,1
51283,51283,1865,167,2,1,1
51284,51284,2639,144,3,1,1
51285,51285,6923,36,1,1,1
51286,51286,4504,172,3,1,1
51287,51287,4627,354,3,1,1
51288,51288,7586,333,3,1,1
51289,51289,2237,21,3,1,1
51290,51290,1748,288,1,1,1
51291,51291,475,268,1,1,1
51292,51292,5268,301,3,1,1
51293,51293,2304,61,2,1,1
51294,51294,4709,319,1,1,1
51295,51295,3406,207,1,1,1
51296,51296,3192,137,1,1,1
51297,51297,8169,135,2,1,1
51298,51298,1357,286,1,1,1
51299,51299,5462,129,1,1,1
51300,51300,9411,279,3,1,1
51301,51301,819,163,2,1,1
51302,51302,2251,246,3,1,1
51303,51303,3132,105,2,1,1
51304,51304,7963,357,2,1,1
51305,51305,6356,34,1,1,1
51306,51306,3089,112,1,1,1
51307,51307,1090,109,1,1,1
51308,51308,8267,210,3,1,1
51309,51309,933,171,3,1,1
51310,51310,2084,330,1,1,1
51311,51311,749,160,3,1,1
51312,51312,4045,126,1,1,1
51313,51313,1913,158,2,1,1
51314,51314,8985,251,1,1,1
51315,51315,2067,295,1,1,1
51316,51316,6773,278,1,1,1
51317,51317,9522,334,3,1,1
51318,51318,2158,125,2,1,1
51319,51319,4476,23,3,1,1
51320,51320,1946,90,3,1,1
51321,51321,3677,338,2,1,1
51322,51322,3716,46,3,1,1
51323,51323,7340,312,1,1,1
51324,51324,4008,332,2,1,1
51325,51325,8124,265,2,1,1
51326,51326,8234,255,1,1,1
51327,51327,8861,141,1,1,1
51328,51328,7417,352,3,1,1
51329,51329,2650,181,3,1,1
51330,51330,7040,58,1,1,1
51331,51331,5591,326,3,1,1
51332,51332,7897,297,3,1,1
51333,51333,2836,273,2,1,0
51334,51334,6718,344,1,1,1
51335,51335,9155,85,2,1,1
51336,51336,5943,50,1,1,1
51337,51337,7700,83,3,1,1
51338,51338,8479,241,2,1,1
51339,51339,9064,121,2,1,1
51340,51340,6071,332,3,1,1
51341,51341,3336,261,1,1,1
51342,51342,5374,144,3,1,1
51343,51343,5448,16,2,1,1
51344,51344,8800,4,2,1,1
51345,51345,1712,96,3,1,1
51346,51346,5738,72,3,1,1
51347,51347,4183,4,1,1,1
51348,51348,7977,313,2,1,1
51349,51349,2384,4,3,1,1
51350,51350,2603,122,1,1,1
51351,51351,5684,181,2,1,1
51352,51352,1416,115,1,1,1
51353,51353,7870,137,3,1,1
51354,51354,5597,329,1,1,1
51355,51355,8325,297,1,1,1
51356,51356,9024,72,1,1,1
51357,51357,9272,229,1,1,1
51358,51358,3653,236,3,1,1
51359,51359,8195,351,2,1,1
51360,51360,5570,267,2,1,1
51361,51361,8766,326,3,1,1
51362,51362,7799,191,2,1,1
51363,51363,3834,322,3,1,1
51364,51364,5045,137,1,1,1
51365,51365,7131,323,2,1,1
51366,51366,4240,141,1,1,1
51367,51367,9491,268,3,1,1
51368,51368,1805,75,3,1,1
51369,51369,3180,139,1,1,1
51370,51370,447,233,1,1,1
51371,51371,7768,350,1,1,1
51372,51372,710,38,3,1,1
51373,51373,6209,51,1,1,1
51374,51374,4062,271,2,1,1
51375,51375,1639,295,1,1,1
51376,51376,5205,1,3,1,1
51377,51377,6965,227,2,1,1
51378,51378,850,344,2,1,1
51379,51379,9609,227,3,1,1
51380,51380,7329,100,2,1,1
51381,51381,9370,188,1,1,1
51382,51382,9309,322,3,1,1
51383,51383,1996,42,3,1,1
51384,51384,2442,314,2,1,1
51385,51385,1589,168,2,1,1
51386,51386,981,164,3,1,1
51387,51387,8043,298,3,1,1
51388,51388,5309,178,2,1,1
51389,51389,8833,45,2,1,1
51390,51390,49,101,2,1,1
51391,51391,7516,278,2,1,1
51392,51392,4346,159,1,1,1
51393,51393,9477,223,2,1,0
51394,51394,3834,292,3,1,1
51395,51395,3329,266,2,1,1
51396,51396,2240,125,2,1,1
51397,51397,9520,20,1,1,1
51398,51398,2369,92,3,1,1
51399,51399,8137,228,2,1,1
51400,51400,8152,163,3,1,1
51401,51401,3031,321,1,1,1
51402,51402,2991,52,3,1,1
51403,51403,1463,225,2,1,1
51404,51404,3242,238,3,1,1
51405,51405,7420,198,1,1,1
51406,51406,2909,34,2,1,1
51407,51407,8728,90,3,1,1
51408,51408,3819,181,3,1,1
51409,51409,1436,37,3,1,1
51410,51410,6771,95,3,1,1
51411,51411,5020,91,2,1,1
51412,51412,2034,227,3,1,1
51413,51413,539,55,3,1,1
51414,51414,3842,122,2,1,1
51415,51415,2324,113,1,1,1
51416,51416,8064,264,1,1,1
51417,51417,4221,165,3,1,1
51418,51418,903,364,2,1,1
51419,51419,1256,319,1,1,1
51420,51420,5096,291,2,1,1
51421,51421,2732,279,1,1,1
51422,51422,8218,175,3,1,1
51423,51423,7341,107,2,1,1
51424,51424,3897,343,3,1,1
51425,51425,3918,265,3,1,1
51426,51426,1573,229,2,1,1
51427,51427,5685,236,2,1,1
51428,51428,2512,206,2,1,1
51429,51429,5724,341,2,1,1
51430,51430,1871,148,3,1,1
51431,51431,7717,179,3,1,1
51432,51432,5496,167,1,1,1
51433,51433,8006,263,3,1,1
51434,51434,3303,137,1,1,1
51435,51435,2135,268,2,1,1
51436,51436,7001,50,1,1,1
51437,51437,1075,57,3,1,1
51438,51438,5997,344,2,1,1
51439,51439,5793,143,2,1,1
51440,51440,7565,193,1,1,1
51441,51441,398,140,2,1,1
51442,51442,176,59,2,1,1
51443,51443,3754,264,2,1,1
51444,51444,4681,338,2,1,1
51445,51445,6092,80,3,1,1
51446,51446,6447,187,3,1,1
51447,51447,6612,108,3,1,1
51448,51448,8069,101,2,1,1
51449,51449,2945,224,3,1,1
51450,51450,4966,358,1,1,1
51451,51451,8326,108,1,1,1
51452,51452,1582,68,2,1,1
51453,51453,644,253,1,1,1
51454,51454,3038,206,2,1,1
51455,51455,4757,266,2,1,1
51456,51456,9593,118,3,1,1
51457,51457,3824,178,1,1,1
51458,51458,8758,282,2,1,1
51459,51459,3084,116,1,1,1
51460,51460,2033,283,1,1,1
51461,51461,197,321,3,1,1
51462,51462,1910,115,1,1,1
51463,51463,7861,57,2,1,1
51464,51464,6220,51,2,1,1
51465,51465,9109,182,3,1,1
51466,51466,3482,140,3,1,1
51467,51467,910,266,2,1,1
51468,51468,430,3,1,1,1
51469,51469,8674,240,1,1,1
51470,51470,1547,90,2,1,1
51471,51471,6817,353,2,1,1
51472,51472,2593,119,1,1,1
51473,51473,9473,223,3,1,0
51474,51474,7374,188,3,1,1
51475,51475,6156,27,3,1,1
51476,51476,7667,199,1,1,1
51477,51477,6153,143,1,1,1
51478,51478,3700,41,3,1,1
51479,51479,8767,276,1,1,1
51480,51480,1213,133,2,1,1
51481,51481,7897,232,1,1,1
51482,51482,4117,310,1,1,1
51483,51483,182,206,2,1,1
51484,51484,4813,31,3,1,1
51485,51485,863,54,2,1,1
51486,51486,8919,134,1,1,1
51487,51487,8550,282,3,1,1
51488,51488,6812,258,3,1,1
51489,51489,5793,163,3,1,1
51490,51490,2815,18,3,1,1
51491,51491,3537,94,2,1,1
51492,51492,2953,213,2,1,1
51493,51493,5944,51,3,1,1
51494,51494,4493,192,3,1,1
51495,51495,2908,124,1,1,1
51496,51496,7465,260,3,1,1
51497,51497,1657,2,1,1,1
51498,51498,13,233,1,1,1
51499,51499,1560,123,3,1,1
51500,51500,6892,127,3,1,1
51501,51501,7138,89,3,1,1
51502,51502,7756,324,3,1,1
51503,51503,1390,113,3,1,1
51504,51504,4346,297,2,1,1
51505,51505,5755,275,2,1,1
51506,51506,5303,189,2,1,1
51507,51507,4818,12,2,1,1
51508,51508,9277,245,3,1,1
51509,51509,4843,245,3,1,1
51510,51510,9628,126,3,1,1
51511,51511,5600,140,2,1,1
51512,51512,6638,98,1,1,1
51513,51513,1554,38,2,1,1
51514,51514,243,30,2,1,1
51515,51515,5145,72,3,1,1
51516,51516,377,340,2,1,1
51517,51517,7026,340,3,1,1
51518,51518,626,150,2,1,1
51519,51519,800,107,3,1,1
51520,51520,9621,355,1,1,1
51521,51521,6991,297,2,1,1
51522,51522,1162,104,3,1,1
51523,51523,8445,95,1,1,1
51524,51524,3623,250,1,1,1
51525,51525,8792,313,2,1,1
51526,51526,3021,8,2,1,1
51527,51527,3772,84,3,1,1
51528,51528,4374,217,3,1,1
51529,51529,4191,192,1,1,1
51530,51530,2120,45,3,1,1
51531,51531,6642,331,3,1,1
51532,51532,6252,216,2,1,1
51533,51533,8288,41,2,1,1
51534,51534,1689,17,2,1,1
51535,51535,2246,344,1,1,1
51536,51536,5664,93,1,1,1
51537,51537,9478,228,3,1,0
51538,51538,7307,38,1,1,1
51539,51539,7638,3,2,1,1
51540,51540,6468,182,3,1,1
51541,51541,5259,156,2,1,1
51542,51542,2567,166,2,1,1
51543,51543,6547,202,1,1,1
51544,51544,3259,188,2,1,1
51545,51545,4664,331,1,1,1
51546,51546,3905,191,2,1,1
51547,51547,8169,25,2,1,1
51548,51548,5678,300,1,1,1
51549,51549,3815,188,2,1,1
51550,51550,5502,92,2,1,1
51551,51551,8954,297,2,1,1
51552,51552,7691,332,3,1,1
51553,51553,2454,40,3,1,1
51554,51554,2590,80,3,1,1
51555,51555,3194,9,2,1,1
51556,51556,9017,150,1,1,1
51557,51557,1724,315,3,1,1
51558,51558,4594,189,3,1,1
51559,51559,1160,264,2,1,1
51560,51560,7439,260,3,1,1
51561,51561,2365,191,2,1,1
51562,51562,8426,312,3,1,1
51563,51563,5651,171,2,1,1
51564,51564,7019,363,1,1,1
51565,51565,1793,197,3,1,1
51566,51566,3968,64,1,1,1
51567,51567,2249,317,3,1,1
51568,51568,7984,117,1,1,1
51569,51569,7264,248,2,1,1
51570,51570,4445,16,1,1,1
51571,51571,1592,23,2,1,1
51572,51572,4650,73,3,1,1
51573,51573,9511,60,2,1,1
51574,51574,1132,74,2,1,1
51575,51575,1880,204,1,1,1
51576,51576,6189,189,2,1,1
51577,51577,6384,206,2,1,1
51578,51578,2797,179,1,1,0
51579,51579,6588,27,3,1,1
51580,51580,3756,235,1,1,1
51581,51581,2532,343,3,1,1
51582,51582,1853,316,2,1,1
51583,51583,4626,105,2,1,1
51584,51584,4136,153,2,1,1
51585,51585,176,221,1,1,1
51586,51586,1302,183,1,1,1
51587,51587,6714,322,2,1,1
51588,51588,4494,347,1,1,1
51589,51589,4536,143,1,1,1
51590,51590,5120,238,1,1,1
51591,51591,3396,59,3,1,1
51592,51592,9195,252,1,1,1
51593,51593,4473,218,1,1,1
51594,51594,1948,79,1,1,1
51595,51595,3122,80,2,1,1
51596,51596,3510,350,2,1,1
51597,51597,3376,84,3,1,1
51598,51598,6403,180,1,1,1
51599,51599,9092,180,1,1,1
51600,51600,948,237,1,1,1
51601,51601,639,338,3,1,1
51602,51602,4246,46,3,1,1
51603,51603,6062,203,3,1,1
51604,51604,3773,78,2,1,1
51605,51605,1588,164,3,1,1
51606,51606,7705,101,2,1,1
51607,51607,2871,291,1,1,1
51608,51608,4381,235,2,1,1
51609,51609,2258,41,3,1,1
51610,51610,1358,217,3,1,1
51611,51611,9238,83,3,1,1
51612,51612,7608,4,2,1,1
51613,51613,5627,274,2,1,1
51614,51614,5589,180,3,1,1
51615,51615,3893,303,3,1,1
51616,51616,7293,169,2,1,1
51617,51617,7778,171,2,1,1
51618,51618,6050,188,2,1,1
51619,51619,2490,21,3,1,1
51620,51620,1333,359,3,1,1
51621,51621,4408,68,2,1,1
51622,51622,3547,166,3,1,1
51623,51623,5202,222,2,1,1
51624,51624,3639,356,1,1,1
51625,51625,4718,249,2,1,0
51626,51626,8494,141,1,1,1
51627,51627,902,271,2,1,1
51628,51628,7567,41,2,1,1
51629,51629,5066,337,1,1,1
51630,51630,4812,222,1,1,1
51631,51631,8459,44,2,1,0
51632,51632,5440,203,1,1,1
51633,51633,2320,134,3,1,1
51634,51634,5775,121,3,1,1
51635,51635,8426,89,1,1,1
51636,51636,7136,233,3,1,1
51637,51637,3002,49,1,1,1
51638,51638,7501,252,1,1,1
51639,51639,8641,348,3,1,1
51640,51640,408,348,1,1,1
51641,51641,2987,37,3,1,1
51642,51642,1108,182,2,1,1
51643,51643,2201,135,3,1,1
51644,51644,8155,292,3,1,1
51645,51645,984,364,2,1,1
51646,51646,8757,328,1,1,1
51647,51647,1003,214,2,1,1
51648,51648,8219,159,3,1,1
51649,51649,956,191,1,1,1
51650,51650,7274,328,3,1,1
51651,51651,6875,189,1,1,1
51652,51652,4056,193,1,1,1
51653,51653,4106,302,1,1,1
51654,51654,4931,120,2,1,1
51655,51655,7274,39,2,1,1
51656,51656,4802,363,2,1,1
51657,51657,9358,250,3,1,1
51658,51658,8786,312,2,1,1
51659,51659,1194,224,3,1,1
51660,51660,3120,107,2,1,1
51661,51661,9254,224,1,1,1
51662,51662,8408,361,1,1,1
51663,51663,4070,158,2,1,1
51664,51664,6627,143,2,1,1
51665,51665,7084,307,3,1,1
51666,51666,9342,347,2,1,1
51667,51667,7453,141,2,1,1
51668,51668,2540,243,1,1,1
51669,51669,6739,356,3,1,1
51670,51670,9244,3,1,1,1
51671,51671,5941,256,1,1,1
51672,51672,535,257,2,1,1
51673,51673,613,314,2,1,1
51674,51674,2376,51,1,1,1
51675,51675,2028,299,3,1,1
51676,51676,9438,259,2,1,1
51677,51677,9559,289,2,1,1
51678,51678,6066,233,3,1,1
51679,51679,3477,281,1,1,1
51680,51680,7094,43,2,1,1
51681,51681,5652,135,3,1,1
51682,51682,9130,263,1,1,1
51683,51683,3067,157,1,1,1
51684,51684,8172,310,1,1,1
51685,51685,1079,224,2,1,1
51686,51686,5384,245,3,1,1
51687,51687,4842,307,2,1,1
51688,51688,8966,346,3,1,1
51689,51689,5050,84,1,1,1
51690,51690,3039,214,2,1,1
51691,51691,5108,138,2,1,1
51692,51692,6424,184,3,1,1
51693,51693,9314,165,3,1,1
51694,51694,574,98,3,1,1
51695,51695,478,280,1,1,1
51696,51696,6284,241,1,1,1
51697,51697,617,93,3,1,1
51698,51698,9628,123,1,1,1
51699,51699,1386,253,3,1,1
51700,51700,6777,182,3,1,1
51701,51701,4015,299,2,1,1
51702,51702,4158,348,2,1,1
51703,51703,3339,204,3,1,1
51704,51704,3113,241,2,1,1
51705,51705,6009,167,1,1,1
51706,51706,8631,266,1,1,1
51707,51707,9665,77,2,1,1
51708,51708,6613,190,1,1,1
51709,51709,4000,304,2,1,1
51710,51710,5507,179,1,1,1
51711,51711,8343,150,3,1,1
51712,51712,5761,336,2,1,1
51713,51713,3735,291,3,1,1
51714,51714,5996,263,1,1,1
51715,51715,4627,152,2,1,1
51716,51716,7947,320,2,1,1
51717,51717,3030,39,2,1,1
51718,51718,507,202,2,1,1
51719,51719,3025,93,3,1,1
51720,51720,8321,310,2,1,1
51721,51721,7346,58,2,1,1
51722,51722,309,168,1,1,1
51723,51723,2803,167,2,1,1
51724,51724,3407,65,3,1,1
51725,51725,5715,68,2,1,1
51726,51726,8550,303,1,1,1
51727,51727,872,321,2,1,1
51728,51728,2222,22,1,1,1
51729,51729,9409,179,3,1,0
51730,51730,7395,187,3,1,1
51731,51731,3770,285,1,1,1
51732,51732,9171,58,2,1,1
51733,51733,9532,186,2,1,1
51734,51734,9166,323,1,1,1
51735,51735,3900,48,2,1,1
51736,51736,3171,217,3,1,1
51737,51737,6280,353,3,1,1
51738,51738,7575,11,3,1,1
51739,51739,7273,41,2,1,1
51740,51740,4672,223,1,1,1
51741,51741,1184,159,2,1,1
51742,51742,3568,215,3,1,1
51743,51743,2520,67,1,1,1
51744,51744,5630,209,3,1,1
51745,51745,9601,315,1,1,1
51746,51746,8554,14,1,1,1
51747,51747,3909,304,3,1,1
51748,51748,7237,113,2,1,1
51749,51749,3433,136,2,1,1
51750,51750,5785,273,2,1,1
51751,51751,2088,54,2,1,1
51752,51752,5937,45,3,1,1
51753,51753,3547,363,2,1,1
51754,51754,4132,142,1,1,1
51755,51755,8593,239,2,1,1
